NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
6886,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW VARIO TECHNO FI,3500000,11,2
6887,TANJUNGJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3500000,29,2
6888,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,GSX R 150,2200000,35,2
6889,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,4300000,17,2
6891,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,7500000,11,2
6892,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO SOUL GT,1925000,11,2
6894,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,4100000,17,2
6897,PAGERWANGI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2200000,29,2
6898,SUMURBANDUNG,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,3900000,35,2
6899,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,1900000,35,2
6900,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,CB 150 R,2800000,23,2
6901,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO110 CBS,1900000,11,2
6902,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT SPOKE FI,2000000,17,2
6903,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,2500000,23,2
6905,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,GENIO ISS,2400000,17,2
6906,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,11800000,17,2
6907,KARANGTANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,4900000,23,2
6908,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3000000,35,2
6910,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FINO PREM 125 BLU CR,3200000,23,2
6912,TANJUNGJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,23,2
6914,CINENGAH,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,3700000,23,2
6915,GANJARSARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125ESP CBS ISS,4000000,35,2
6917,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3900000,35,2
6918,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 R,14700000,17,2
6919,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3400000,17,2
6920,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,6000000,35,2
6922,SUKARESMI,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW VIXION,2700000,23,2
6923,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,MIO Z 125,1400000,23,2
6924,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2000000,11,2
6925,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VERZA 150 CW,4800000,17,2
6926,CINTAASIH,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION ADV GP,2400000,11,2
6927,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2100000,35,2
6928,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,2700000,23,2
6929,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2700000,23,2
6930,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2500000,29,2
6931,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,10700000,11,2
6932,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,GENIO CBS,3050000,23,2
6934,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,FINO SPRT 125 BLU CR,2100000,17,2
6935,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,3100000,23,2
6936,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3200000,11,2
6939,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4900000,11,2
6940,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3400000,35,2
6941,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO J,2000000,17,2
6944,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 REPSOL,3000000,23,2
6946,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,2000000,23,2
6947,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2900000,23,2
6948,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,SCOOPY ESP,2800000,23,2
6949,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NEW NINJA 150 RR,4700000,23,2
6950,PANGAUBAN,BATUJAJAR,KAB. BANDUNG,MOTOR BEKAS,HONDA,BEAT FI POP CW ESP,1700000,17,2
6951,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3700000,17,2
6952,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,17,2
6953,RANCAPANGGUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,6500000,23,2
6955,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,3500000,17,2
6957,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,ALL NEW R15 155 VVA,3700000,35,2
6960,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3500000,23,2
6961,SUNTENJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,7400000,17,2
6963,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,5400000,11,2
6965,SIRNAJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,PIAGGIO,VESPA LX 125 I-GET,13100000,6,2
6967,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3000000,17,2
6968,KARANGTANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER Z1 CW,1700000,23,2
6970,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,3200000,35,2
6971,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2800000,23,2
6973,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,3300000,23,2
6975,GUDANGKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,2700000,11,2
6976,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,SCOOPY ESP,3000000,29,2
6977,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,7300000,29,2
6981,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,X - RIDE,2700000,17,2
6982,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1200000,11,2
6984,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,6600000,17,2
6987,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 BF,3700000,35,2
6988,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX,2800000,11,2
6992,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2500000,11,2
6995,CIMANGGU,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA R - KR 150 L,3900000,23,2
6997,KAYUAMBON,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3900000,23,2
7000,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2700000,17,2
7001,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW SCOOPY SPORTY,3500000,17,2
7002,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3200000,17,2
7003,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,X - RIDE,1900000,23,2
7007,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,5800000,35,2
7008,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,LEXI,3700000,23,2
7010,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3200000,23,2
7011,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NMAX ABS,4800000,35,2
7012,TAMANJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,7000000,23,2
7014,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125ESP CBS ISS,3500000,17,2
7016,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,2400000,11,2
7017,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,3300000,23,2
7018,WARGASALUYU,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,5800000,23,2
7019,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2800000,17,2
7021,CIKANDE,SAGULING,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA KR 150 N,8000000,23,2
7022,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,4400000,17,2
7023,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW VIXION,5300000,23,2
7024,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5200000,35,2
7029,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 S,2000000,17,2
7030,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2700000,35,2
7032,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3500000,11,2
7033,SUKARESMI,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3800000,29,2
7034,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2900000,29,2
7035,KARANGANYAR,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW R15 155 VVA,16100000,11,2
7037,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,11800000,11,2
7038,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,7200000,11,2
7040,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW SCOOPY SPORTY,4500000,11,2
7041,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2300000,35,2
7042,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2900000,35,2
7043,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 125ESP CBS ISS,5300000,17,2
7044,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA RR,3600000,23,2
7045,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX KING 150,6225000,11,2
7046,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,4400000,23,2
7047,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,SUPRA GTR 150 SPORTY,2500000,23,2
7048,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 R,4100000,23,2
7049,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,3200000,23,2
7051,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1500000,11,2
7052,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA R,2500000,23,2
7053,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3400000,17,2
7054,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2800000,11,2
7055,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,4100000,23,2
7057,SIRNAJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R,2000000,11,2
7058,CIPTAHARJA,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,6200000,23,2
7059,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,8000000,35,2
7063,RANCAPANGGUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI POP CBS ISS,2100000,11,2
7066,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2200000,11,2
7067,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,SUPRA X 125 CW,1900000,17,2
7071,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,SCOOPY ESP,3500000,23,2
7073,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 125 ESP CBS,2300000,11,2
7074,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW REVO CW,1800000,11,2
7075,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3900000,23,2
7078,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW X-RIDE 125,2600000,23,2
7079,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,4700000,35,2
7080,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,6500000,11,2
7081,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3500000,35,2
7082,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW MIO M3 CW,1600000,17,2
7084,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,23,2
7088,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA 250,11600000,35,2
7089,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,X - RIDE,1700000,17,2
7090,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,4900000,17,2
7091,MEKARJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2700000,17,2
7092,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2800000,11,2
7093,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA R,6100000,17,2
7095,SUKARESMI,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX KING 150,1500000,11,2
7098,CITALEM,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,2100000,11,2
7099,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA RR,6200000,17,2
7104,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1500000,17,2
7105,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,23,2
7106,MARGALUYU,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,6225000,23,2
7107,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2600000,17,2
7108,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FINO PREM 125 BLU CR,4800000,17,2
7109,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,11100000,23,2
7110,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,2600000,11,2
7113,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,NEX FI,1425000,11,2
7116,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO M3 125,2300000,35,2
7119,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,7900000,17,2
7122,LEMBANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2800000,35,2
7123,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,35,2
7124,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3200000,35,2
7125,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,3500000,23,2
7128,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),2600000,23,2
7129,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,BYSON,1900000,17,2
7130,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,4900000,35,2
7131,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5500000,23,2
7132,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,16600000,11,2
7133,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3500000,17,2
7134,CICADAS,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,4100000,23,2
7136,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,2300000,17,2
7143,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4900000,11,2
7145,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,JUPITER MX,1525000,17,2
7147,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,ALL NEW XSR 155,3700000,11,2
7148,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1500000,11,2
7150,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3000000,17,2
7151,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,23,2
7152,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW REVO FI FIT,2900000,23,2
7156,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,1800000,23,2
7157,MEKARJAYA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,23,2
7159,GUNUNGHALU,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,3900000,23,2
7160,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5800000,23,2
7161,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW CBR 150R STANDAR,5000000,35,2
7162,CELAK,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,1500000,17,2
7163,TAMANJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA RR,4500000,23,2
7165,CILILIN,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,5600000,29,2
7167,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,6500000,17,2
7169,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,5700000,35,2
7172,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO Z 125,1300000,23,2
7173,KANANGASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3000000,23,2
7174,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3600000,23,2
7175,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,LEXI,8400000,23,2
7176,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 R ABS,11300000,23,2
7179,CIRAWAMEKAR,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI CBS ISS,3600000,23,2
7180,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1500000,17,2
7181,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,3700000,23,2
7182,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,4500000,35,2
7183,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,5000000,11,2
7184,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,4500000,23,2
7185,CIBEDUG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,4000000,11,2
7186,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,6000000,35,2
7188,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,7900000,23,2
7189,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,5000000,35,2
7190,SIRNAJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION ADV,6500000,11,2
7197,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,ADV 150 CBS,8600000,23,2
7198,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,XEON CW 125,1600000,11,2
7199,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,6000000,23,2
7200,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,17,2
7201,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,2400000,17,2
7204,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4500000,17,2
7206,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO110 CBS,4100000,23,2
7209,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3300000,23,2
7210,CIRAWAMEKAR,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,9225000,11,2
7211,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1700000,11,2
