NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
5650,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,1900000,11,1
5651,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,ADV 150 CBS,5300000,23,2
5652,BOJONGMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,11000000,17,1
5653,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3200000,29,1
5654,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,4000000,11,1
5655,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,4000000,17,1
5656,BONGAS,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,5100000,29,1
5657,PASIRLANGU,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2400000,17,1
5658,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,4500000,17,1
5659,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2700000,33,2
5660,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3150000,17,1
5661,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C ABS,4600000,33,2
5662,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO CBS,5000000,22,2
5663,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,2
5664,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3000000,33,1
5665,GUNUNGHALU,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA R,4200000,35,2
5666,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 CBS ISS,4000000,33,2
5667,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,4500000,23,1
5668,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,NMAX ABS,7400000,11,1
5669,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO CBS,2800000,33,2
5670,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,10200000,23,2
5671,KARANGTANJUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2800000,33,2
5672,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,TVS,CALLISTO 110,3000000,35,2
5673,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3100000,11,1
5674,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,5600000,33,2
5675,CIMAREME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,4100000,23,1
5676,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,10000000,17,1
5677,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2850000,35,2
5678,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,3000000,23,1
5679,RANCAPANGGUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,4600000,23,1
5680,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,ADV 150 CBS,5200000,35,2
5681,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,3100000,33,2
5682,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,1803855,33,2
5683,PAGERWANGI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5700000,35,1
5684,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,2
5685,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,10400000,11,2
5686,CIMANGGU,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,GSX R 150,3100000,35,1
5687,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,X - RIDE,2125000,11,1
5688,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3500000,23,1
5689,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1400000,17,1
5690,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,2000000,23,1
5691,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,4500000,33,2
5692,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW REVO FI FIT,2500000,35,2
5693,GANJARSARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2000000,17,1
5694,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,35,2
5695,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,6150000,23,1
5696,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2000000,17,1
5697,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2200000,17,1
5698,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5600000,23,1
5699,MANDALASARI,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2400000,29,1
5700,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO ISS,2900000,33,2
5701,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,PIAGGIO,VESPA S125 IGET3V IE,15000000,17,1
5702,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3400000,35,2
5703,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,33,2
5704,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,5200000,11,1
5705,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155 ABS,3200000,29,1
5706,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FINO SPRT 125 BLU CR,2100000,35,1
5707,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,2
5708,MANDALAMUKTI,CIKALONG WETAN,KAB. BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4600000,33,2
5709,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,VESPA S125 IGET3V IE,10000000,27,1
5710,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,ALL NEW XSR 155,4400000,29,1
5711,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,20000000,11,2
5712,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO ISS,3000000,33,2
5713,PASIRLANGU,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3700000,33,2
5714,WENINGGALIH,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 REPSOL,2900000,11,1
5715,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2100000,35,2
5716,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3400000,35,2
5717,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,2950000,35,1
5718,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO CW,2575000,35,1
5719,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,4000000,35,2
5720,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,2400000,35,2
5721,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,1
5722,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW REVO FI FIT,2200000,35,2
5723,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,6000000,35,2
5724,CIMANGGU,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,CBR 150 R,5000000,35,2
5725,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,4500000,35,2
5726,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,FREEGO,3200000,35,2
5727,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2600000,35,2
5728,NANGGELENG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,6900000,33,2
5729,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,3700000,35,2
5730,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2000000,33,2
5731,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO CBS,2000000,33,2
5732,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA S,4800000,35,2
5733,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,2300000,35,2
5734,SIRNAGALIH,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS,3000000,35,2
5735,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2000000,35,2
5736,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,1900000,35,2
5737,KANANGASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW MIO M3 CW,3300000,35,2
5738,SARIMUKTI,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA R,4700000,35,2
5739,CICANGKANG GIRANG,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,HONDA,PCX150,5000000,35,2
5740,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,8500000,35,2
5741,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,35,1
5742,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CBS FI,2500000,29,1
5743,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1800000,35,2
5744,GIRIASIH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,3000000,35,2
5745,GUNUNGHALU,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2600000,35,2
5746,CINTAASIH,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2983563,29,1
5747,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3017587,32,2
5748,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,9968594,28,2
5749,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 ESP CBS,2487403,32,1
5750,BARANANGSIANG,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,8127253,24,1
5751,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,1694311,30,2
5752,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,11876369,22,2
5753,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,12228018,31,2
5754,WANGUNJAYA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1875354,34,2
5755,TENJOLAUT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 150 ABS,3365066,33,2
5756,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,4656544,26,1
5757,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3322368,31,2
5758,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3168314,25,2
5759,TAMANJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2466130,25,2
5760,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,2897327,29,2
5761,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3137405,27,2
5762,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2234655,34,1
5763,CISOMANG BARAT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,6200000,35,2
5764,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5400000,32,2
5765,BOJONGMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,4848522,27,2
5766,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 VVA,3740075,32,2
5767,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,4092940,23,1
5768,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,4700000,35,2
5769,SUMURBANDUNG,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,SUPRA GTR 150 SPORTY,4700000,35,2
5770,CIGUGUR GIRANG,PARONGPONG,KAB. BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,5177784,34,1
5771,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,2006160,35,1
5772,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3064600,23,1
5773,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2238752,22,1
5774,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,35,2
5775,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,CB VERZA 150,4497447,27,2
5776,CIPADA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5400000,35,2
5777,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3550000,35,2
5778,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,4300000,35,2
5779,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,35,2
5780,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,35,2
5781,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,9200000,23,2
5782,CIMAHI SELATAN,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2549013,30,2
5783,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2800000,35,1
5784,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,7468086,29,1
5785,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,SONIC 150 R,2300000,35,1
5786,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,5000000,35,2
5787,NYENANG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 G,7838479,27,2
5788,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA R,5300000,32,2
5789,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,SUPRA X 125 CW,1056620,23,1
5790,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2983680,23,1
5791,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5300000,23,2
5792,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7400000,21,2
5793,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6800000,29,2
5794,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,BYSON,1844160,23,1
5795,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6800000,33,2
5796,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2006340,23,1
5797,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,35,2
5798,NYALINDUNG,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,2400000,35,1
5799,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW VARIO TECHNO FI,2700000,23,1
5800,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,4726780,23,1
5801,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI POP CW,1725820,35,1
5802,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW VIXION,6672800,17,1
5803,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,29,2
5804,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3600000,35,2
5805,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,1898300,23,1
5806,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,NEW MIO M3 CW,6753785,19,1
5807,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3020400,23,1
5808,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2319840,23,1
5809,RANCA SENGGANG,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,4294980,23,1
5810,SADANGMEKAR,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6200000,32,2
5811,SINDANGJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX KING 150,4300000,23,1
5812,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,4100000,22,2
5813,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,6200000,29,1
5814,KIDANGPANANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4100000,23,1
5815,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,2
5816,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,33,2
5817,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW CBR 150R STANDAR,13600000,23,1
5818,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX KING 150,3500000,29,1
5819,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,5500000,35,1
5820,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5144736,26,2
5821,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,5000000,35,2
5822,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),5200000,23,1
5823,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,8234019,21,2
5824,LEMBANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3148020,23,1
5825,SARIMUKTI,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW CBR 150R STANDAR,6635400,35,1
5826,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,SUZUKI,GSX 150 BANDIT,8200000,35,2
5827,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3800000,29,1
5828,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,23,2
5829,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5500000,32,2
5830,MARGALUYU,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,4100000,33,2
5831,WARGASALUYU,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5100000,35,2
5832,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3800000,23,1
5833,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,6500000,23,1
5834,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,1900000,23,1
5835,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
5836,CIKADU,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,12906091,20,2
5837,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO110 CBS,3100000,17,1
5838,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CBS FI,2700000,33,2
5839,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3100000,23,1
5840,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MX KING 150 GP MVSTR,3750000,17,1
5841,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,SCOOPY ESP,3000000,17,1
5842,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4700000,29,1
5843,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,17,2
5844,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2900000,29,2
5845,GUNUNGMASIGIT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),2900000,23,1
5846,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW MIO M3 CW,5200000,17,1
5847,PAGERWANGI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6000000,33,2
5848,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,4400000,17,1
5849,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI CBS ESP PLUS,4100000,23,1
5850,SUKARESMI,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW VIXION,5123023,23,1
5851,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3300000,35,2
5852,KARANGTANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,5000000,23,1
5853,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3400000,17,1
5854,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO SOUL GT,2600000,17,1
5855,CISOMANG BARAT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3700000,23,1
